date,cpi,var,var_acum
2012-01-01T00:00:00Z,100,0.015,0.015
2012-02-01T00:00:00Z,101.1127596439169,0.011127596439169052,0.026294510385756587
2012-03-01T00:00:00Z,102.00296735905043,0.00880410858400582,0.03533011869436198
2012-04-01T00:00:00Z,102.81899109792283,0.008000000000000007,0.04361275964391664
2012-05-01T00:00:00Z,104.41394658753708,0.015512265512265477,0.05980155786350139
2012-06-01T00:00:00Z,105.89762611275964,0.014209591474245054,0.07486090504451015
2012-07-01T00:00:00Z,106.97329376854599,0.010157618213660236,0.08577893175074158
2012-08-01T00:00:00Z,108.12314540059347,0.010748959778086098,0.09744992581602352
2012-09-01T00:00:00Z,109.82937685459942,0.015780445969125312,0.11476817507418402
2012-10-01T00:00:00Z,111.72106824925814,0.017223910840932,0.13396884272997012
2012-11-01T00:00:00Z,114.28041543026706,0.022908366533864744,0.15994621661721053
2012-12-01T00:00:00Z,118.28635014836793,0.03505355404089561,0.20060645400593446
2013-01-01T00:00:00Z,122.18100890207712,0.03292568203198498,0.03292568203198498
2013-02-01T00:00:00Z,124.18397626112758,0.016393442622950838,0.049858889934148776
2013-03-01T00:00:00Z,127.63353115727003,0.0277777777777779,0.079021636876764
2013-04-01T00:00:00Z,133.0860534124629,0.042720139494333065,0.12511759172154302
2013-05-01T00:00:00Z,141.20919881305636,0.06103678929765888,0.19379115710254013
2013-06-01T00:00:00Z,147.8486646884273,0.04701864985552939,0.2499216055189717
2013-07-01T00:00:00Z,152.5593471810089,0.031861515303562404,0.2897460018814677
2013-08-01T00:00:00Z,157.1587537091988,0.030148310235837528,0.32862966447162134
2013-09-01T00:00:00Z,164.05786350148367,0.043898985130989,0.3869551583568518
2013-10-01T00:00:00Z,172.44065281899108,0.05109654080940529,0.4578237692066478
2013-11-01T00:00:00Z,180.74925816023736,0.048182404818240654,0.5280652242082158
2013-12-01T00:00:00Z,184.75519287833828,0.02216293864149388,0.5619316400125434
2014-01-01T00:00:00Z,190.91246290801186,0.033326641236699484,0.033326641236699484
2014-02-01T00:00:00Z,195.40059347181005,0.023508840101029493,0.05761895201766709
2014-03-01T00:00:00Z,203.3753709198813,0.04081245254365973,0.10078297530616331
2014-04-01T00:00:00Z,214.91097922848664,0.05672077329928871,0.1632202369002207
2014-05-01T00:00:00Z,227.2255192878338,0.0573006558508804,0.22987351937361966
2014-06-01T00:00:00Z,237.2774480712166,0.044237675481554106,0.28428026500702663
2014-07-01T00:00:00Z,247.10682492581603,0.04142566828200711,0.3374824332463362
2014-08-01T00:00:00Z,256.8249258160237,0.039327529270489325,0.3900823127885966
2014-09-01T00:00:00Z,269.0652818991098,0.04766031195840559,0.45633406946396304
2014-10-01T00:00:00Z,282.566765578635,0.05017921146953408,0.5294117647058822
2014-11-01T00:00:00Z,295.7344213649851,0.04660015752165925,0.6006825938566551
2014-12-01T00:00:00Z,311.38724035608305,0.05292863414022331,0.6854045372415176
2015-01-01T00:00:00Z,335.60830860534116,0.07778439547349603,0.07778439547349603
2015-02-01T00:00:00Z,352.040059347181,0.04896109637488966,0.1305539011316259
2015-03-01T00:00:00Z,370.9940652818991,0.05384048045516798,0.1914234663490173
2015-04-01T00:00:00Z,394.5845697329376,0.06358728254349111,0.267182846932698
2015-05-01T00:00:00Z,426.11275964391683,0.07990223726264345,0.3684335914234662
2015-06-01T00:00:00Z,467.9525222551928,0.0981894150417828,0.5027992852888623
2015-07-01T00:00:00Z,518.3605341246291,0.10772035510462907,0.6646813579511615
2015-08-01T00:00:00Z,582.6409495548961,0.1240071556350626,0.8711137581893984
2015-09-01T00:00:00Z,649.8887240356082,0.11541889483065959,1.0870756402620607
2015-10-01T00:00:00Z,723.7759643916913,0.11369214085953994,1.3243597379392495
2015-11-01T00:00:00Z,804.3397626112759,0.11131040844565154,1.583085169743895
2015-12-01T00:00:00Z,874.5919881305637,0.08734148028591204,1.8086956521739133
2016-01-01T00:00:00Z,955.6750741839762,0.09270961448746773,0.09270961448746773
2016-02-01T00:00:00Z,1038.9836795252224,0.08717252086163407,0.18796386615208438
2016-03-01T00:00:00Z,1148.4421364985162,0.10535146906572423,0.3131176046482038
2016-04-01T00:00:00Z,1313.6498516320473,0.14385375621729857,0.5020145044319098
2016-05-01T00:00:00Z,1556.3427299703262,0.1847470070024846,0.7795071886000253
2016-06-01T00:00:00Z,1855.1557863501482,0.19199694940298873,1.1211671402519192
2016-07-01T00:00:00Z,2016.7284866468844,0.08709387183844863,1.3059077993129482
2016-08-01T00:00:00Z,2160.8679525222547,0.07147192437144789,1.4707154671529747
2016-09-01T00:00:00Z,2360.682492581602,0.0924695744717372,1.69918147504135
2016-10-01T00:00:00Z,2549.6661721068244,0.08005467915278741,1.9152635820009327
2016-11-01T00:00:00Z,2844.5474777448067,0.11565486841531003,2.2524280079731964
2016-12-01T00:00:00Z,3274.0727002967355,0.15099949145248992,2.7435429831629836
2017-01-01T00:00:00Z,3849.443620178042,0.17573553569203249,0.17573553569203249
2017-02-01T00:00:00Z,4338.724035608308,0.12710419055511135,0.32517644926304823
2017-03-01T00:00:00Z,4788.612759643916,0.1036914817221215,0.46258595883039355
2017-04-01T00:00:00Z,5183.939169139465,0.08255551854749377,0.5833305010819201
2017-05-01T00:00:00Z,5790.207715133531,0.11695132334948011,0.7685030984830461
2017-06-01T00:00:00Z,6505.118694362017,0.12346896940501195,0.9868583534423183
2017-07-01T00:00:00Z,7395.474777448071,0.1368700749238787,1.258799805141103
2017-08-01T00:00:00Z,8804.265578635013,0.1904936253021836,1.6890867688542976
2017-09-01T00:00:00Z,11098.62759643917,0.2605966389032832,2.3898537425370177
2017-10-01T00:00:00Z,14641.654302670622,0.3192310648722174,3.4720003625281812
2017-11-01T00:00:00Z,20256.305637982194,0.38347110369129966,5.186883277254756
2017-12-01T00:00:00Z,31517.17359050445,0.5559191371701673,8.626290090518756
2018-01-01T00:00:00Z,52322.29228486647,0.6601200654817034,0.6601200654817034
2018-02-01T00:00:00Z,75695.17804154303,0.4467098962221283,1.4017121276493083
2018-03-01T00:00:00Z,106684.79228486646,0.40940011035201906,2.3849733377427174
2018-04-01T00:00:00Z,166218.10089020772,0.5580299434466462,4.273889817971691
2018-05-01T00:00:00Z,349584.940652819,1.1031701047031626,10.091887400656464
2018-06-01T00:00:00Z,687637.0919881306,0.9670100511310042,20.817854003104614
2018-07-01T00:00:00Z,1247325.5563798218,0.8139300088851988,38.576060105707526
2018-08-01T00:00:00Z,2195492.544510386,0.7601599945426263,68.66019773968081
2018-09-01T00:00:00Z,4999992.767062314,1.277390000510048,157.64343776590172
2018-10-01T00:00:00Z,9404886.387240356,0.8809799984502944,297.4051333230552
2018-11-01T00:00:00Z,20990201.59495549,1.2318399957954806,664.9925115010774
2018-12-01T00:00:00Z,41022830.192878336,0.9543799999871001,1300.6024446188844
2019-01-01T00:00:00Z,121686841.65430267,1.9663199999162368,1.9663199999162368
2019-02-01T00:00:00Z,260852781.231454,1.1436399998983013,5.358722204318772
2019-03-01T00:00:00Z,351705196.40207714,0.3482899999828255,7.5734015607517495
2019-04-01T00:00:00Z,470518245.8827893,0.3378200000914473,10.46966807678892
2019-05-01T00:00:00Z,656292964.8738872,0.39482999993453216,14.998237122796594
2019-06-01T00:00:00Z,801346835.9792285,0.22102000001358357,18.53416749189441
2019-07-01T00:00:00Z,956663879.7106823,0.19381999997748767,22.320279834733626
2019-08-01T00:00:00Z,1287899181.4540057,0.34624000003375976,30.394693525499083
2019-09-01T00:00:00Z,1960684834.8293767,0.5223899999810644,46.79496747569007
2019-10-01T00:00:00Z,2402976119.8813057,0.22558000000567047,57.57655623912726
2019-11-01T00:00:00Z,3020781280.304154,0.2571000000005681,72.63658884824015
2019-12-01T00:00:00Z,3973263825.8160233,0.3153100000063449,95.85494167844595
2020-01-01T00:00:00Z,6445706706.676558,0.6222699999924488,0.6222699999924488
2020-02-01T00:00:00Z,7854029165.022256,0.2184900000006107,0.9767197722917897
2020-03-01T00:00:00Z,8900264390.09644,0.13321000000019967,1.2400386131591739
2020-04-01T00:00:00Z,11347926100.037092,0.27501000000227305,1.8560716321691704
2020-05-01T00:00:00Z,15728679491.691393,0.386039999999646,2.9586295250507457
2020-06-01T00:00:00Z,19671073006.268547,0.2506499999990275,3.950860015500865
2020-07-01T00:00:00Z,23519521729.19139,0.19563999999880388,4.9194462689275325
2020-08-01T00:00:00Z,29325550863.278927,0.24686000000082253,6.380720774879853
2020-09-01T00:00:00Z,37509725598.21959,0.279080000000572,8.440532328737543
2020-10-01T00:00:00Z,48941189571.51335,0.30475999999947656,11.317628961238656
2020-11-01T00:00:00Z,68502493631.34272,0.39968999999982024,16.24086208075392
2020-12-01T00:00:00Z,121575485597.18102,0.7747600000002801,29.598392386443656
2021-01-01T00:00:00Z,178246682453.41248,0.46613999999968336,0.46613999999968336
2021-02-01T00:00:00Z,238504755923.62756,0.3380600000000813,0.9617832883996955
2021-03-01T00:00:00Z,276997038482.15875,0.16139000000007098,1.2783954933146617
2021-04-01T00:00:00Z,345069060689.132,0.24574999999993774,1.8383111857965981
2021-05-01T00:00:00Z,443465503344.6587,0.28515000000005997,2.647655620426668
2021-06-01T00:00:00Z,512996459614.0578,0.15678999999997756,3.2195715451532836
2021-07-01T00:00:00Z,598436019962.7966,0.16655000000003417,3.9223411859987074
2021-08-01T00:00:00Z,716680993147.218,0.19758999999995375,4.894946580939965
2021-09-01T00:00:00Z,767443507891.8397,0.07083000000000594,5.312485647267977
2021-10-01T00:00:00Z,819890597221.1794,0.06834000000001494,5.743880916402364
2021-11-01T00:00:00Z,888818799729.5621,0.08406999999999787,6.310838985044296
2021-12-01T00:00:00Z,956049053741.0978,0.0756399999999906,6.863830845872977
2022-01-01T00:00:00Z,1020391155057.8634,0.06729999999998926,0.06729999999998926
2022-02-01T00:00:00Z,1050482490220.5118,0.029489999999992245,0.09877467699998044
2022-03-01T00:00:00Z,1064800566562.2402,0.013630000000021791,0.11375097584751415
2022-04-01T00:00:00Z,1112003175677.9302,0.04432999999998688,0.16312355660681965
2022-05-01T00:00:00Z,1184739303399.0356,0.06541000000001085,0.23920346844448437
2022-06-01T00:00:00Z,1319644255411.276,0.11386889219020224,0.380310194594514
2022-07-01T00:00:00Z,1418826973737.945,0.07515867849987967,0.4840524847401495
2022-08-01T00:00:00Z,1534656173674.0356,0.08163729762688043,0.6052065191307925
2022-09-01T00:00:00Z,1975657129445.7715,0.28736140598578497,1.0664809213657644
2022-10-01T00:00:00Z,2097257806059.8662,0.061549483866265575,1.1936717554953127
2022-11-01T00:00:00Z,2360699372428.672,0.12561239043078598,1.4692241085235773
2022-12-01T00:00:00Z,3193953035641.84,0.3529689857781093,2.3407836377680007
2023-01-01T00:00:00Z,4539792489134.718,0.4213710841939242,0.4213710841939242
2023-02-01T00:00:00Z,5415933239110.274,0.19299136514994086,0.6956834301171613
2023-03-01T00:00:00Z,5745739904651.483,0.06089562979830765,0.7989431405327005
2023-04-01T00:00:00Z,5964146827012.61,0.03801197513035959,0.8673245224515607
2023-05-01T00:00:00Z,6269767754226.854,0.05124302537791925,0.9630118803443568
2023-06-01T00:00:00Z,6655824609042.915,0.06157434692150998,1.083883054875726
2023-07-01T00:00:00Z,7068447678065.541,0.06199428219037162,1.2130718890314252
